14:16:46;7;125.00;10;-114.00;6.50
14:16:49;7;125.00;10;-115.00;6.00
14:16:52;7;125.00;10;-115.00;6.75
14:16:55;7;125.00;10;-115.00;6.25
14:16:59;7;125.00;10;-115.00;6.75
14:17:02;7;125.00;10;-114.00;6.75
14:17:05;7;125.00;10;-114.00;6.50
14:17:08;7;125.00;10;-114.00;7.00
14:17:11;7;125.00;10;-115.00;6.25
14:17:14;7;125.00;10;-115.00;6.25
14:17:17;7;125.00;10;-115.00;5.75
14:17:20;7;125.00;10;-115.00;5.75
14:17:23;7;125.00;10;-116.00;5.00
14:17:26;7;125.00;10;-116.00;6.00
14:17:29;7;125.00;10;-114.00;6.25
14:17:32;7;125.00;10;-115.00;6.00
14:17:35;7;125.00;10;-114.00;6.00
14:17:38;7;125.00;10;-114.00;7.00
14:17:41;7;125.00;10;-112.00;7.50
14:17:44;7;125.00;10;-113.00;7.50
14:17:53;7;125.00;12;-115.00;6.25
14:17:56;7;125.00;12;-111.00;8.50
14:17:59;7;125.00;12;-117.00;5.00
14:18:02;7;125.00;12;-118.00;4.25
14:18:05;7;125.00;12;-115.00;6.25
14:18:08;7;125.00;12;-113.00;8.00
14:18:11;7;125.00;12;-112.00;7.75
14:18:14;7;125.00;12;-114.00;7.25
14:18:17;7;125.00;12;-113.00;7.50
14:18:20;7;125.00;12;-115.00;7.00
14:18:24;7;125.00;12;-114.00;7.50
14:18:27;7;125.00;12;-113.00;7.50
14:18:30;7;125.00;12;-115.00;5.75
14:18:33;7;125.00;12;-113.00;7.25
14:18:36;7;125.00;12;-112.00;7.50
14:18:39;7;125.00;12;-112.00;8.00
14:18:42;7;125.00;12;-113.00;7.50
14:18:45;7;125.00;12;-113.00;7.50
14:18:48;7;125.00;12;-113.00;7.50
14:18:51;7;125.00;12;-114.00;7.00
14:19:00;7;125.00;14;-114.00;7.00
14:19:03;7;125.00;14;-112.00;7.75
14:19:06;7;125.00;14;-114.00;7.25
14:19:09;7;125.00;14;-114.00;7.00
14:19:12;7;125.00;14;-116.00;5.50
14:19:15;7;125.00;14;-115.00;6.50
14:19:18;7;125.00;14;-114.00;6.75
14:19:21;7;125.00;14;-114.00;7.25
14:19:24;7;125.00;14;-115.00;6.25
14:19:27;7;125.00;14;-115.00;7.00
14:19:30;7;125.00;14;-113.00;7.75
14:19:33;7;125.00;14;-115.00;6.25
14:19:36;7;125.00;14;-114.00;6.75
14:19:39;7;125.00;14;-115.00;7.00
14:19:42;7;125.00;14;-116.00;6.25
14:19:45;7;125.00;14;-115.00;6.25
14:19:49;7;125.00;14;-115.00;6.50
14:19:52;7;125.00;14;-116.00;5.25
14:19:55;7;125.00;14;-116.00;5.25
14:19:58;7;125.00;14;-114.00;7.25
14:20:06;7;125.00;16;-112.00;8.00
14:20:09;7;125.00;16;-112.00;7.75
14:20:12;7;125.00;16;-112.00;8.00
14:20:15;7;125.00;16;-111.00;6.00
14:20:19;7;125.00;16;-112.00;8.25
14:20:22;7;125.00;16;-113.00;7.75
14:20:25;7;125.00;16;-113.00;8.00
14:20:28;7;125.00;16;-114.00;7.00
14:20:31;7;125.00;16;-113.00;8.00
14:20:34;7;125.00;16;-113.00;7.75
14:20:37;7;125.00;16;-114.00;6.50
14:20:40;7;125.00;16;-113.00;7.50
14:20:43;7;125.00;16;-113.00;6.75
14:20:46;7;125.00;16;-114.00;7.00
14:20:49;7;125.00;16;-113.00;7.75
14:20:52;7;125.00;16;-113.00;7.50
14:20:55;7;125.00;16;-113.00;7.75
14:20:58;7;125.00;16;-112.00;7.75
14:21:01;7;125.00;16;-112.00;7.50
14:21:04;7;125.00;16;-113.00;7.75
14:21:13;7;125.00;18;-113.00;7.75
14:21:16;7;125.00;18;-113.00;7.75
14:21:19;7;125.00;18;-112.00;8.00
14:21:22;7;125.00;18;-112.00;8.00
14:21:25;7;125.00;18;-112.00;8.25
14:21:28;7;125.00;18;-112.00;8.00
14:21:31;7;125.00;18;-112.00;8.00
14:21:34;7;125.00;18;-111.00;8.25
14:21:37;7;125.00;18;-112.00;7.50
14:21:40;7;125.00;18;-113.00;7.25
14:21:44;7;125.00;18;-113.00;7.50
14:21:47;7;125.00;18;-114.00;7.50
14:21:50;7;125.00;18;-114.00;7.25
14:21:53;7;125.00;18;-114.00;6.50
14:21:56;7;125.00;18;-113.00;7.50
14:21:59;7;125.00;18;-113.00;7.75
14:22:02;7;125.00;18;-112.00;7.75
14:22:05;7;125.00;18;-113.00;7.50
14:22:08;7;125.00;18;-114.00;7.00
14:22:11;7;125.00;18;-114.00;7.75
14:22:20;7;125.00;20;-113.00;8.00
14:22:23;7;125.00;20;-113.00;7.00
14:22:26;7;125.00;20;-113.00;7.75
14:22:29;7;125.00;20;-113.00;7.50
14:22:32;7;125.00;20;-113.00;8.00
14:22:35;7;125.00;20;-112.00;7.50
14:22:38;7;125.00;20;-113.00;7.25
14:22:41;7;125.00;20;-112.00;8.00
14:22:44;7;125.00;20;-113.00;8.00
14:22:47;7;125.00;20;-112.00;7.50
14:22:50;7;125.00;20;-113.00;7.75
14:22:53;7;125.00;20;-114.00;7.00
14:22:56;7;125.00;20;-114.00;6.75
14:22:59;7;125.00;20;-114.00;6.75
14:23:02;7;125.00;20;-115.00;6.00
14:23:05;7;125.00;20;-115.00;6.25
14:23:09;7;125.00;20;-114.00;7.00
14:23:12;7;125.00;20;-114.00;6.75
14:23:15;7;125.00;20;-114.00;7.00
14:23:18;7;125.00;20;-113.00;7.50
14:23:26;7;250.00;10;-112.00;5.50
14:23:29;7;250.00;10;-112.00;5.25
14:23:32;7;250.00;10;-111.00;6.00
14:23:35;7;250.00;10;-112.00;5.50
14:23:38;7;250.00;10;-111.00;6.50
14:23:41;7;250.00;10;-110.00;6.25
14:23:44;7;250.00;10;-112.00;5.50
14:23:48;7;250.00;10;-112.00;5.00
14:23:51;7;250.00;10;-111.00;5.25
14:23:54;7;250.00;10;-113.00;5.00
14:23:57;7;250.00;10;-111.00;5.75
14:24:00;7;250.00;10;-112.00;5.50
14:24:03;7;250.00;10;-112.00;5.75
14:24:06;7;250.00;10;-112.00;5.50
14:24:09;7;250.00;10;-111.00;5.75
14:24:12;7;250.00;10;-111.00;5.25
14:24:15;7;250.00;10;-112.00;5.75
14:24:18;7;250.00;10;-111.00;6.00
14:24:21;7;250.00;10;-112.00;5.00
14:24:24;7;250.00;10;-112.00;5.50
14:24:33;7;250.00;12;-113.00;5.50
14:24:36;7;250.00;12;-111.00;5.50
14:24:39;7;250.00;12;-113.00;5.75
14:24:42;7;250.00;12;-112.00;5.50
14:24:45;7;250.00;12;-112.00;4.75
14:24:48;7;250.00;12;-112.00;6.00
14:24:51;7;250.00;12;-112.00;5.00
14:24:54;7;250.00;12;-112.00;5.00
14:24:57;7;250.00;12;-112.00;5.50
14:25:00;7;250.00;12;-113.00;5.00
14:25:03;7;250.00;12;-113.00;5.00
14:25:06;7;250.00;12;-112.00;5.50
14:25:09;7;250.00;12;-112.00;5.25
14:25:12;7;250.00;12;-112.00;5.50
14:25:15;7;250.00;12;-112.00;5.50
14:25:18;7;250.00;12;-112.00;5.75
14:25:21;7;250.00;12;-112.00;5.50
14:25:24;7;250.00;12;-112.00;5.25
14:25:27;7;250.00;12;-112.00;5.75
14:25:30;7;250.00;12;-113.00;5.00
14:25:39;7;250.00;14;-112.00;5.50
14:25:42;7;250.00;14;-112.00;5.00
14:25:45;7;250.00;14;-112.00;5.50
14:25:48;7;250.00;14;-111.00;5.50
14:25:51;7;250.00;14;-112.00;6.25
14:25:54;7;250.00;14;-112.00;5.75
14:25:57;7;250.00;14;-112.00;5.00
14:26:00;7;250.00;14;-112.00;6.00
14:26:03;7;250.00;14;-110.00;6.00
14:26:06;7;250.00;14;-112.00;5.25
14:26:09;7;250.00;14;-112.00;6.00
14:26:12;7;250.00;14;-113.00;4.75
14:26:15;7;250.00;14;-113.00;3.75
14:26:21;7;250.00;14;-112.00;5.25
14:26:24;7;250.00;14;-113.00;5.00
14:26:27;7;250.00;14;-112.00;4.75
14:26:30;7;250.00;14;-112.00;4.75
14:26:33;7;250.00;14;-111.00;5.25
14:26:36;7;250.00;14;-112.00;5.75
14:26:45;7;250.00;16;-111.00;5.75
14:26:48;7;250.00;16;-113.00;5.00
14:26:51;7;250.00;16;-111.00;4.75
14:26:54;7;250.00;16;-112.00;5.75
14:26:57;7;250.00;16;-111.00;6.00
14:27:00;7;250.00;16;-112.00;5.25
14:27:03;7;250.00;16;-111.00;5.50
14:27:06;7;250.00;16;-110.00;6.50
14:27:09;7;250.00;16;-112.00;5.75
14:27:12;7;250.00;16;-114.00;4.00
14:27:15;7;250.00;16;-114.00;2.75
14:27:18;7;250.00;16;-112.00;4.25
14:27:21;7;250.00;16;-114.00;4.75
14:27:24;7;250.00;16;-113.00;5.00
14:27:27;7;250.00;16;-113.00;4.75
14:27:30;7;250.00;16;-113.00;4.75
14:27:33;7;250.00;16;-113.00;5.25
14:27:36;7;250.00;16;-112.00;4.75
14:27:39;7;250.00;16;-114.00;3.00
14:27:42;7;250.00;16;-114.00;3.50
14:27:51;7;250.00;18;-112.00;3.50
14:27:54;7;250.00;18;-112.00;5.25
14:27:57;7;250.00;18;-113.00;4.00
14:28:00;7;250.00;18;-112.00;4.50
14:28:06;7;250.00;18;-111.00;5.50
14:28:09;7;250.00;18;-111.00;6.00
14:28:12;7;250.00;18;-112.00;5.00
14:28:15;7;250.00;18;-111.00;5.00
14:28:18;7;250.00;18;-112.00;5.50
14:28:21;7;250.00;18;-112.00;5.00
14:28:24;7;250.00;18;-114.00;3.75
14:28:27;7;250.00;18;-112.00;5.75
14:28:30;7;250.00;18;-112.00;5.00
14:28:33;7;250.00;18;-112.00;5.75
14:28:40;7;250.00;18;-110.00;6.50
14:28:43;7;250.00;18;-112.00;5.75
14:28:46;7;250.00;18;-112.00;6.00
14:28:49;7;250.00;18;-113.00;5.25
14:28:57;7;250.00;20;-113.00;5.00
14:29:00;7;250.00;20;-111.00;5.50
14:29:03;7;250.00;20;-112.00;5.50
14:29:06;7;250.00;20;-112.00;5.00
14:29:09;7;250.00;20;-112.00;5.50
14:29:12;7;250.00;20;-111.00;6.25
14:29:15;7;250.00;20;-112.00;5.25
14:29:18;7;250.00;20;-112.00;5.50
14:29:21;7;250.00;20;-112.00;5.50
14:29:25;7;250.00;20;-114.00;4.75
14:29:28;7;250.00;20;-113.00;4.50
14:29:31;7;250.00;20;-113.00;3.25
14:29:34;7;250.00;20;-113.00;2.75
14:29:37;7;250.00;20;-113.00;4.00
14:29:40;7;250.00;20;-112.00;4.50
14:29:43;7;250.00;20;-111.00;5.25
14:29:46;7;250.00;20;-116.00;1.75
14:29:49;7;250.00;20;-113.00;4.50
14:29:52;7;250.00;20;-111.00;5.75
14:29:55;7;250.00;20;-113.00;3.75
14:30:03;7;500.00;10;-112.00;0.50
14:30:06;7;500.00;10;-110.00;0.75
14:30:09;7;500.00;10;-112.00;0.00
14:30:15;7;500.00;10;-111.75;-0.75
14:30:19;7;500.00;10;-112.50;-0.50
14:30:22;7;500.00;10;-111.00;0.75
14:30:25;7;500.00;10;-111.00;0.25
14:30:28;7;500.00;10;-110.25;-0.25
14:30:31;7;500.00;10;-111.00;1.25
14:30:34;7;500.00;10;-112.00;0.50
14:30:37;7;500.00;10;-111.00;1.75
14:30:40;7;500.00;10;-110.00;2.50
14:30:43;7;500.00;10;-111.00;0.00
14:30:46;7;500.00;10;-111.00;1.75
